"NTUS","NATUS MEDICAL INC","Health Care","Equity","18,325,938.12","0.03","18,325,938.12","799,561.00","22.92","United States","NASDAQ","USD","1.00","USD","-"
"GSAT","GLOBALSTAR VOTING INC","Communication","Equity","18,309,061.12","0.03","18,309,061.12","14,303,954.00","1.28","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"BRSP","BRIGHTSPIRE CAPITAL INC CLASS A","Financials","Equity","18,291,750.26","0.03","18,291,750.26","1,975,351.00","9.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NPTN","NEOPHOTONICS CORP","Information Technology","Equity","18,255,872.56","0.03","18,255,872.56","1,205,804.00","15.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VVNT","VIVINT SMART HOME INC CLASS A","Consumer Discretionary","Equity","18,246,209.52","0.03","18,246,209.52","2,154,216.00","8.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EFC","ELLINGTON FINANCIAL INC","Financials","Equity","18,170,952.75","0.03","18,170,952.75","1,084,833.00","16.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EBIX","EBIX INC","Information Technology","Equity","18,167,027.12","0.03","18,167,027.12","627,748.00","28.94","United States","NASDAQ","USD","1.00","USD","-"
"DHT","DHT HOLDINGS INC","Energy","Equity","18,114,780.54","0.03","18,114,780.54","3,392,281.00","5.34","Bermuda","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HFWA","HERITAGE FINANCIAL CORP","Financials","Equity","18,057,038.22","0.03","18,057,038.22","762,866.00","23.67","United States","NASDAQ","USD","1.00","USD","-"
"PWSC","POWERSCHOOL HOLDINGS INC CLASS A","Consumer Discretionary","Equity","18,034,390.50","0.03","18,034,390.50","1,010,330.00","17.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACCO","ACCO BRANDS CORP","Industrials","Equity","18,034,434.90","0.03","18,034,434.90","2,251,490.00","8.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LPI","LAREDO PETROLEUM INC","Energy","Equity","17,950,105.98","0.03","17,950,105.98","298,026.00","60.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PBI","PITNEY BOWES INC","Industrials","Equity","17,929,637.75","0.03","17,929,637.75","2,823,565.00","6.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GOGO","GOGO INC","Communication","Equity","17,875,582.77","0.03","17,875,582.77","1,382,489.00","12.93","United States","NASDAQ","USD","1.00","USD","-"
"NFBK","NORTHFIELD BANCORP INC","Financials","Equity","17,820,807.44","0.03","17,820,807.44","1,063,294.00","16.76","United States","NASDAQ","USD","1.00","USD","-"
"CLFD","CLEARFIELD INC","Information Technology","Equity","17,783,219.88","0.03","17,783,219.88","269,198.00","66.06","United States","NASDAQ","USD","1.00","USD","-"
"CRK","COMSTOCK RESOURCES INC","Energy","Equity","17,759,454.30","0.03","17,759,454.30","2,150,055.00","8.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ITOS","ITEOS THERAPEUTICS INC","Health Care","Equity","17,753,646.72","0.03","17,753,646.72","476,864.00","37.23","United States","NASDAQ","USD","1.00","USD","-"
"CCF","CHASE CORP","Materials","Equity","17,751,232.32","0.03","17,751,232.32","172,896.00","102.67","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"TTCF","TATTOOED CHEF INC CLASS A","Consumer Staples","Equity","17,659,644.24","0.03","17,659,644.24","1,106,494.00","15.96","United States","NASDAQ","USD","1.00","USD","-"
"KROS","KEROS THERAPEUTICS INC","Health Care","Equity","17,633,208.39","0.03","17,633,208.39","366,671.00","48.09","United States","NASDAQ","USD","1.00","USD","-"
"SPNT","SIRIUSPOINT LTD","Financials","Equity","17,619,632.32","0.03","17,619,632.32","2,125,408.00","8.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NP","NEENAH INC","Materials","Equity","17,588,103.68","0.03","17,588,103.68","395,416.00","44.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UHT","UNIVERSAL HEALTH REALTY INCOME TRU","Real Estate","Equity","17,579,084.74","0.03","17,579,084.74","304,822.00","57.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NX","QUANEX BUILDING PRODUCTS CORP","Industrials","Equity","17,571,968.04","0.03","17,571,968.04","805,684.00","21.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UEC","URANIUM ENERGY CORP","Energy","Equity","17,539,513.70","0.03","17,539,513.70","5,430,190.00","3.23","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"GLT","GLATFELTER CORP","Materials","Equity","17,514,772.40","0.03","17,514,772.40","1,037,605.00","16.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BY","BYLINE BANCORP INC","Financials","Equity","17,472,196.15","0.03","17,472,196.15","645,445.00","27.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CIO","CITY OFFICE REIT INC","Real Estate","Equity","17,452,307.04","0.03","17,452,307.04","995,568.00","17.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CSII","CARDIOVASCULAR SYSTEMS INC","Health Care","Equity","17,410,774.86","0.03","17,410,774.86","915,393.00","19.02","United States","NASDAQ","USD","1.00","USD","-"
"VIVO","MERIDIAN BIOSCIENCE INC","Health Care","Equity","17,397,440.82","0.03","17,397,440.82","996,417.00","17.46","United States","NASDAQ","USD","1.00","USD","-"
"APTS","PREFERRED APARTMENT COMMUNITIES RE","Real Estate","Equity","17,350,432.32","0.03","17,350,432.32","1,238,432.00","14.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BTU","PEABODY ENERGY CORP","Energy","Equity","17,342,582.88","0.03","17,342,582.88","1,901,599.00","9.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FA","FIRST ADVANTAGE CORP","Industrials","Equity","17,344,033.68","0.03","17,344,033.68","1,043,564.00","16.62","United States","NASDAQ","USD","1.00","USD","-"
"INVA","INNOVIVA INC","Health Care","Equity","17,344,958.40","0.03","17,344,958.40","1,032,438.00","16.80","United States","NASDAQ","USD","1.00","USD","-"
"AMSWA","AMERICAN SOFTWARE INC CLASS A","Information Technology","Equity","17,316,371.19","0.03","17,316,371.19","743,511.00","23.29","United States","NASDAQ","USD","1.00","USD","-"
"BXC","BLUELINX HOLDINGS INC","Industrials","Equity","17,213,366.24","0.03","17,213,366.24","217,808.00","79.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VTOL","BRISTOW GROUP INC","Energy","Equity","17,198,958.14","0.03","17,198,958.14","555,881.00","30.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HONE","HARBORONE BANCORP INC","Financials","Equity","17,142,220.62","0.03","17,142,220.62","1,183,038.00","14.49","United States","NASDAQ","USD","1.00","USD","-"
"MDXG","MIMEDX GROUP INC","Health Care","Equity","17,135,762.65","0.03","17,135,762.65","2,648,495.00","6.47","United States","NASDAQ","USD","1.00","USD","-"
"VXRT","VAXART INC","Health Care","Equity","17,086,401.15","0.03","17,086,401.15","2,796,465.00","6.11","United States","NASDAQ","USD","1.00","USD","-"
"ABTX","ALLEGIANCE BANCSHARES INC","Financials","Equity","17,071,560.52","0.03","17,071,560.52","422,668.00","40.39","United States","NASDAQ","USD","1.00","USD","-"
"IIIN","INSTEEL INDUSTRIES INC","Industrials","Equity","17,034,361.08","0.03","17,034,361.08","439,483.00","38.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NSSC","NAPCO SECURITY TECHNOLOGIES INC","Information Technology","Equity","17,003,779.20","0.03","17,003,779.20","340,416.00","49.95","United States","NASDAQ","USD","1.00","USD","-"
"FFIC","FLUSHING FINANCIAL CORP","Financials","Equity","16,999,150.00","0.03","16,999,150.00","714,250.00","23.80","United States","NASDAQ","USD","1.00","USD","-"
"GRWG","GROWGENERATION CORP","Consumer Discretionary","Equity","16,995,473.80","0.03","16,995,473.80","1,263,604.00","13.45","United States","NASDAQ","USD","1.00","USD","-"
"DNMR","DANIMER SCIENTIFIC INC CLASS A","Materials","Equity","16,996,687.29","0.03","16,996,687.29","1,560,761.00","10.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STRL","STERLING CONSTRUCTION INC","Industrials","Equity","16,983,083.76","0.03","16,983,083.76","644,764.00","26.34","United States","NASDAQ","USD","1.00","USD","-"
"ARCT","ARCTURUS THERAPEUTICS HOLDINGS INC","Health Care","Equity","16,945,758.00","0.03","16,945,758.00","495,490.00","34.20","United States","NASDAQ","USD","1.00","USD","-"
"ZGNX","ZOGENIX INC","Health Care","Equity","16,931,064.48","0.03","16,931,064.48","1,316,568.00","12.86","United States","NASDAQ","USD","1.00","USD","-"
"HWKN","HAWKINS INC","Materials","Equity","16,838,826.40","0.03","16,838,826.40","450,236.00","37.40","United States","NASDAQ","USD","1.00","USD","-"
"ECOM","CHANNELADVISOR CORP","Information Technology","Equity","16,840,728.19","0.03","16,840,728.19","692,749.00","24.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SLP","SIMULATIONS PLUS INC","Health Care","Equity","16,791,625.44","0.03","16,791,625.44","359,256.00","46.74","United States","NASDAQ","USD","1.00","USD","-"
"ACEL","ACCEL ENTERTAINMENT INC CLASS A","Consumer Discretionary","Equity","16,758,390.25","0.03","16,758,390.25","1,312,325.00","12.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PUMP","PROPETRO HOLDING CORP","Energy","Equity","16,749,730.76","0.03","16,749,730.76","2,010,772.00","8.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CEIX","CONSOL ENERGY INC","Energy","Equity","16,745,283.75","0.03","16,745,283.75","810,125.00","20.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARLO","ARLO TECHNOLOGIES INC","Information Technology","Equity","16,738,360.65","0.03","16,738,360.65","1,957,703.00","8.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CVGW","CALAVO GROWERS INC","Consumer Staples","Equity","16,729,855.92","0.03","16,729,855.92","410,952.00","40.71","United States","NASDAQ","USD","1.00","USD","-"
"INSW","INTERNATIONAL SEAWAYS INC","Energy","Equity","16,698,239.08","0.03","16,698,239.08","1,102,922.00","15.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PLBY","PLBY GROUP INC","Consumer Discretionary","Equity","16,680,653.44","0.03","16,680,653.44","554,543.00","30.08","United States","NASDAQ","USD","1.00","USD","-"
"FMBH","FIRST MID BANCSHARES INC","Financials","Equity","16,587,532.16","0.02","16,587,532.16","396,736.00","41.81","United States","NASDAQ","USD","1.00","USD","-"
"HYLN","HYLIION HOLDINGS CORP CLASS A","Industrials","Equity","16,539,247.44","0.02","16,539,247.44","2,738,286.00","6.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IDYA","IDEAYA BIOSCIENCES INC","Health Care","Equity","16,526,199.35","0.02","16,526,199.35","766,877.00","21.55","United States","NASDAQ","USD","1.00","USD","-"
"MITK","MITEK SYSTEMS INC","Information Technology","Equity","16,439,129.30","0.02","16,439,129.30","1,001,165.00","16.42","United States","NASDAQ","USD","1.00","USD","-"
"RXT","RACKSPACE TECHNOLOGY INC","Information Technology","Equity","16,421,194.90","0.02","16,421,194.90","1,277,914.00","12.85","United States","NASDAQ","USD","1.00","USD","-"
"CRY","CRYOLIFE INC","Health Care","Equity","16,410,655.80","0.02","16,410,655.80","893,340.00","18.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SCVL","SHOE CARNIVAL INC","Consumer Discretionary","Equity","16,373,348.00","0.02","16,373,348.00","424,180.00","38.60","United States","NASDAQ","USD","1.00","USD","-"
"TRTX","TPG RE FINANCE TRUST INC","Financials","Equity","16,344,206.16","0.02","16,344,206.16","1,426,196.00","11.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FRTA","FORTERRA INC","Materials","Equity","16,313,639.76","0.02","16,313,639.76","686,601.00","23.76","United States","NASDAQ","USD","1.00","USD","-"
"VRAY","VIEWRAY INC","Health Care","Equity","16,313,663.52","0.02","16,313,663.52","3,236,838.00","5.04","United States","NASDAQ","USD","1.00","USD","-"
"CTRN","CITI TRENDS INC","Consumer Discretionary","Equity","16,290,350.48","0.02","16,290,350.48","209,711.00","77.68","United States","NASDAQ","USD","1.00","USD","-"
"CFB","CROSSFIRST BANKSHARES INC","Financials","Equity","16,289,623.80","0.02","16,289,623.80","1,126,530.00","14.46","United States","NASDAQ","USD","1.00","USD","-"
"UTL","UNITIL CORP","Utilities","Equity","16,273,972.46","0.02","16,273,972.46","364,642.00","44.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TUP","TUPPERWARE BRANDS CORP","Consumer Discretionary","Equity","16,249,237.34","0.02","16,249,237.34","1,158,178.00","14.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TEN","TENNECO INC CLASS A","Consumer Discretionary","Equity","16,241,270.36","0.02","16,241,270.36","1,593,844.00","10.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTBI","COMMUNITY TRUST BANCORP INC","Financials","Equity","16,230,847.66","0.02","16,230,847.66","377,989.00","42.94","United States","NASDAQ","USD","1.00","USD","-"
"CAC","CAMDEN NATIONAL CORP","Financials","Equity","16,210,873.32","0.02","16,210,873.32","352,717.00","45.96","United States","NASDAQ","USD","1.00","USD","-"
"MYE","MYERS INDUSTRIES INC","Materials","Equity","16,160,989.68","0.02","16,160,989.68","849,684.00","19.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SLCA","US SILICA HOLDINGS INC","Energy","Equity","16,140,309.43","0.02","16,140,309.43","1,733,653.00","9.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SRRK","SCHOLAR ROCK HOLDING CORP","Health Care","Equity","16,122,704.51","0.02","16,122,704.51","645,683.00","24.97","United States","NASDAQ","USD","1.00","USD","-"
"AMBC","AMBAC FINANCIAL GROUP INC","Financials","Equity","16,096,243.05","0.02","16,096,243.05","1,106,271.00","14.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PAE","PAE INC CLASS A","Industrials","Equity","16,062,344.96","0.02","16,062,344.96","1,619,188.00","9.92","United States","NASDAQ","USD","1.00","USD","-"
"BOOM","DMC GLOBAL INC","Energy","Equity","16,013,350.50","0.02","16,013,350.50","436,450.00","36.69","United States","NASDAQ","USD","1.00","USD","-"
"DRQ","DRIL QUIP INC","Energy","Equity","15,934,762.82","0.02","15,934,762.82","824,354.00","19.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CENX","CENTURY ALUMINUM","Materials","Equity","15,886,187.10","0.02","15,886,187.10","1,200,770.00","13.23","United States","NASDAQ","USD","1.00","USD","-"
"RAD","RITE AID CORP","Consumer Staples","Equity","15,767,185.06","0.02","15,767,185.06","1,289,222.00","12.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACRS","ACLARIS THERAPEUTICS INC","Health Care","Equity","15,749,005.09","0.02","15,749,005.09","1,194,011.00","13.19","United States","NASDAQ","USD","1.00","USD","-"
"CRMT","AMERICAS CAR MART INC","Consumer Discretionary","Equity","15,706,546.16","0.02","15,706,546.16","146,189.00","107.44","United States","NASDAQ","USD","1.00","USD","-"
"PGC","PEAPACK GLADSTONE FINANCIAL CORP","Financials","Equity","15,678,397.16","0.02","15,678,397.16","454,183.00","34.52","United States","NASDAQ","USD","1.00","USD","-"
"AEVA","AEVA TECHNOLOGIES INC","Information Technology","Equity","15,659,895.00","0.02","15,659,895.00","1,791,750.00","8.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SIBN","SI BONE INC","Health Care","Equity","15,593,155.13","0.02","15,593,155.13","780,829.00","19.97","United States","NASDAQ","USD","1.00","USD","-"
"KREF","KKR REAL ESTATE FINANCE INC TRUST","Financials","Equity","15,560,536.61","0.02","15,560,536.61","760,163.00","20.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GCI","GANNETT CO INC","Communication","Equity","15,533,293.44","0.02","15,533,293.44","3,290,952.00","4.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TMST","TIMKENSTEEL CORP","Materials","Equity","15,517,987.38","0.02","15,517,987.38","1,091,279.00","14.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVO","MISSION PRODUCE INC","Consumer Staples","Equity","15,480,050.32","0.02","15,480,050.32","870,644.00","17.78","United States","NASDAQ","USD","1.00","USD","-"
"SNCY","SUN COUNTRY AIRLINES HOLDINGS INC","Industrials","Equity","15,472,984.02","0.02","15,472,984.02","607,737.00","25.46","United States","NASDAQ","USD","1.00","USD","-"
"TITN","TITAN MACHINERY INC","Industrials","Equity","15,459,768.69","0.02","15,459,768.69","469,759.00","32.91","United States","NASDAQ","USD","1.00","USD","-"
"CRAI","CRA INTERNATIONAL INC","Industrials","Equity","15,452,054.31","0.02","15,452,054.31","169,449.00","91.19","United States","NASDAQ","USD","1.00","USD","-"
"MGI","MONEYGRAM INTERNATIONAL INC","Information Technology","Equity","15,440,240.50","0.02","15,440,240.50","2,103,575.00","7.34","United States","NASDAQ","USD","1.00","USD","-"
"NEX","NEXTIER OILFIELD SOLUTIONS INC","Energy","Equity","15,383,847.78","0.02","15,383,847.78","4,069,801.00","3.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLW","CLEARWATER PAPER CORP","Materials","Equity","15,341,879.49","0.02","15,341,879.49","389,289.00","39.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ATEX","ANTERIX INC","Communication","Equity","15,273,817.44","0.02","15,273,817.44","268,716.00","56.84","United States","NASDAQ","USD","1.00","USD","-"
"TSVT","2SEVENTY BIO INC","Health Care","Equity","15,237,094.56","0.02","15,237,094.56","538,033.00","28.32","United States","NASDAQ","USD","1.00","USD","-"
"RAPT","RAPT THERAPEUTICS INC","Health Care","Equity","15,202,357.20","0.02","15,202,357.20","498,765.00","30.48","United States","NASDAQ","USD","1.00","USD","-"
"GOSS","GOSSAMER BIO INC","Health Care","Equity","15,102,747.84","0.02","15,102,747.84","1,464,864.00","10.31","United States","NASDAQ","USD","1.00","USD","-"
"COLL","COLLEGIUM PHARMACEUTICAL INC","Health Care","Equity","15,106,531.44","0.02","15,106,531.44","817,453.00","18.48","United States","NASDAQ","USD","1.00","USD","-"
"MTW","MANITOWOC INC","Industrials","Equity","15,073,540.24","0.02","15,073,540.24","820,552.00","18.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"YELL","YELLOW CORP","Industrials","Equity","15,069,235.80","0.02","15,069,235.80","1,186,554.00","12.70","United States","NASDAQ","USD","1.00","USD","-"
"BZH","BEAZER HOMES INC","Consumer Discretionary","Equity","15,046,340.96","0.02","15,046,340.96","692,104.00","21.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NUVB","NUVATION BIO INC CLASS A","Health Care","Equity","15,034,065.04","0.02","15,034,065.04","1,554,712.00","9.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HTBK","HERITAGE COMMERCE CORP","Financials","Equity","15,021,552.00","0.02","15,021,552.00","1,383,200.00","10.86","United States","NASDAQ","USD","1.00","USD","-"
"RUTH","RUTHS HOSPITALITY GROUP INC","Consumer Discretionary","Equity","15,005,654.08","0.02","15,005,654.08","794,791.00","18.88","United States","NASDAQ","USD","1.00","USD","-"
"AGEN","AGENUS INC","Health Care","Equity","14,997,583.14","0.02","14,997,583.14","4,822,374.00","3.11","United States","NASDAQ","USD","1.00","USD","-"
"HSTM","HEALTHSTREAM INC","Health Care","Equity","14,990,222.00","0.02","14,990,222.00","597,220.00","25.10","United States","NASDAQ","USD","1.00","USD","-"
"CLAR","CLARUS CORP","Consumer Discretionary","Equity","14,966,842.88","0.02","14,966,842.88","557,632.00","26.84","United States","NASDAQ","USD","1.00","USD","-"
"TRNS","TRANSCAT INC","Industrials","Equity","14,942,399.36","0.02","14,942,399.36","168,574.00","88.64","United States","NASDAQ","USD","1.00","USD","-"
"MMAT","META MATERIALS INC","Information Technology","Equity","14,900,358.18","0.02","14,900,358.18","5,120,398.00","2.91","United States","NASDAQ","USD","1.00","USD","-"
"OSUR","ORASURE TECHNOLOGIES INC","Health Care","Equity","14,880,186.66","0.02","14,880,186.66","1,692,854.00","8.79","United States","NASDAQ","USD","1.00","USD","-"
"INGN","INOGEN INC","Health Care","Equity","14,841,856.05","0.02","14,841,856.05","455,971.00","32.55","United States","NASDAQ","USD","1.00","USD","-"
"CPF","CENTRAL PACIFIC FINANCIAL CORP","Financials","Equity","14,845,852.26","0.02","14,845,852.26","550,458.00","26.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DBD","DIEBOLD NIXDORF INC","Information Technology","Equity","14,837,096.40","0.02","14,837,096.40","1,723,240.00","8.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TA","TRAVELCENTERS OF AMERICA INC","Consumer Discretionary","Equity","14,836,402.27","0.02","14,836,402.27","295,487.00","50.21","United States","NASDAQ","USD","1.00","USD","-"
"CHS","CHICOS FAS INC","Consumer Discretionary","Equity","14,758,758.21","0.02","14,758,758.21","2,888,211.00","5.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLDT","CHATHAM LODGING TRUST REIT","Real Estate","Equity","14,758,458.00","0.02","14,758,458.00","1,118,065.00","13.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AFMD","AFFIMED NV","Health Care","Equity","14,735,553.87","0.02","14,735,553.87","2,744,051.00","5.37","Germany","NASDAQ","USD","1.00","USD","-"
"MOV","MOVADO GROUP INC","Consumer Discretionary","Equity","14,736,697.92","0.02","14,736,697.92","378,252.00","38.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GPMT","GRANITE POINT MORTGAGE TRUST INC","Financials","Equity","14,723,049.02","0.02","14,723,049.02","1,276,934.00","11.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EHTH","EHEALTH INC","Financials","Equity","14,709,773.04","0.02","14,709,773.04","587,451.00","25.04","United States","NASDAQ","USD","1.00","USD","-"
"HNGR","HANGER INC","Health Care","Equity","14,689,977.84","0.02","14,689,977.84","868,202.00","16.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STRO","SUTRO BIOPHARMA INC","Health Care","Equity","14,671,231.60","0.02","14,671,231.60","1,009,720.00","14.53","United States","NASDAQ","USD","1.00","USD","-"
"FORR","FORRESTER RESEARCH INC","Industrials","Equity","14,667,729.48","0.02","14,667,729.48","257,058.00","57.06","United States","NASDAQ","USD","1.00","USD","-"
"PRTY","PARTY CITY HOLDCO INC","Consumer Discretionary","Equity","14,601,710.92","0.02","14,601,710.92","2,626,207.00","5.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GSBC","GREAT SOUTHERN BANCORP INC","Financials","Equity","14,586,513.75","0.02","14,586,513.75","251,275.00","58.05","United States","NASDAQ","USD","1.00","USD","-"
"CPLG","COREPOINT LODGING INC","Real Estate","Equity","14,578,944.45","0.02","14,578,944.45","943,621.00","15.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VERI","VERITONE INC","Information Technology","Equity","14,567,582.28","0.02","14,567,582.28","670,699.00","21.72","United States","NASDAQ","USD","1.00","USD","-"
"KELYA","KELLY SERVICES INC CLASS A","Industrials","Equity","14,558,572.80","0.02","14,558,572.80","841,536.00","17.30","United States","NASDAQ","USD","1.00","USD","-"
"KOP","KOPPERS HOLDINGS INC","Materials","Equity","14,560,015.86","0.02","14,560,015.86","478,633.00","30.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BLUE","BLUEBIRD BIO INC","Health Care","Equity","14,507,122.52","0.02","14,507,122.52","1,583,747.00","9.16","United States","NASDAQ","USD","1.00","USD","-"
"CUTR","CUTERA INC","Health Care","Equity","14,498,813.40","0.02","14,498,813.40","409,571.00","35.40","United States","NASDAQ","USD","1.00","USD","-"
"ACRE","ARES COMMERCIAL REAL ESTATE REIT C","Financials","Equity","14,445,844.60","0.02","14,445,844.60","1,017,313.00","14.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CATC","CAMBRIDGE BANCORP","Financials","Equity","14,411,491.25","0.02","14,411,491.25","162,383.00","88.75","United States","NASDAQ","USD","1.00","USD","-"
"FSP","FRANKLIN STREET PROPERTIES REIT CO","Real Estate","Equity","14,413,851.72","0.02","14,413,851.72","2,438,892.00","5.91","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"CPRX","CATALYST PHARMACEUTICALS INC","Health Care","Equity","14,406,778.98","0.02","14,406,778.98","2,254,582.00","6.39","United States","NASDAQ","USD","1.00","USD","-"
"CMTL","COMTECH TELECOMMUNICATIONS CORP","Information Technology","Equity","14,379,550.24","0.02","14,379,550.24","610,856.00","23.54","United States","NASDAQ","USD","1.00","USD","-"
"PFBC","PREFERRED BANK","Financials","Equity","14,379,843.69","0.02","14,379,843.69","217,251.00","66.19","United States","NASDAQ","USD","1.00","USD","-"
"YORW","YORK WATER","Utilities","Equity","14,365,544.40","0.02","14,365,544.40","305,780.00","46.98","United States","NASDAQ","USD","1.00","USD","-"
"TLS","TELOS CORPORATION CORP","Information Technology","Equity","14,317,466.90","0.02","14,317,466.90","932,734.00","15.35","United States","NASDAQ","USD","1.00","USD","-"
"MGTX","MEIRAGTX HOLDINGS PLC","Health Care","Equity","14,304,877.25","0.02","14,304,877.25","699,505.00","20.45","United States","NASDAQ","USD","1.00","USD","-"
"CMRE","COSTAMARE INC","Industrials","Equity","14,297,215.50","0.02","14,297,215.50","1,250,850.00","11.43","Monaco","New York Stock Exchange Inc.","USD","1.00","USD","Jan 01, 1970"
"NOTV","INOTIV INC","Health Care","Equity","14,285,161.62","0.02","14,285,161.62","304,069.00","46.98","United States","NASDAQ","USD","1.00","USD","-"
"ANAB","ANAPTYSBIO INC","Health Care","Equity","14,275,923.06","0.02","14,275,923.06","454,937.00","31.38","United States","NASDAQ","USD","1.00","USD","-"
"STNG","SCORPIO TANKERS INC","Energy","Equity","14,281,393.68","0.02","14,281,393.68","1,148,022.00","12.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TBPH","THERAVANCE BIOPHARMA INC","Health Care","Equity","14,266,921.68","0.02","14,266,921.68","1,394,616.00","10.23","United States","NASDAQ","USD","1.00","USD","-"
"NBR","NABORS INDUSTRIES LTD","Energy","Equity","14,228,430.60","0.02","14,228,430.60","165,063.00","86.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QUOT","QUOTIENT TECHNOLOGY INC","Consumer Discretionary","Equity","14,203,221.75","0.02","14,203,221.75","2,104,181.00","6.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PARR","PAR PACIFIC HOLDINGS INC","Energy","Equity","14,205,487.40","0.02","14,205,487.40","1,060,111.00","13.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PMVP","PMV PHARMACEUTICALS INC","Health Care","Equity","14,194,219.62","0.02","14,194,219.62","617,946.00","22.97","United States","NASDAQ","USD","1.00","USD","-"
"DHIL","DIAMOND HILL INVESTMENT GROUP INC","Financials","Equity","14,183,116.20","0.02","14,183,116.20","72,846.00","194.70","United States","NASDAQ","USD","1.00","USD","-"
"SP","SP PLUS CORP","Industrials","Equity","14,117,875.65","0.02","14,117,875.65","541,953.00","26.05","United States","NASDAQ","USD","1.00","USD","-"
"HOV","HOVNANIAN ENTERPRISES INC CLASS A","Consumer Discretionary","Equity","14,112,807.50","0.02","14,112,807.50","120,109.00","117.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
